Date,Symbol,Series,Open,High,Low,Close,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
16/08/2016,RELIANCE,EQ,1036.25,1044.8,1015.5,1024.9,3055603,3.14121E+14,87377,1686839,0.552
17/08/2016,RELIANCE,EQ,1024.1,1028.8,1007.2,1013.3,3539970,3.59498E+14,88744,2228305,0.6295
18/08/2016,RELIANCE,EQ,1016,1023.65,1016,1018.05,1771449,1.80511E+14,76822,1061800,0.5994
19/08/2016,RELIANCE,EQ,1018,1022,1007.1,1014.9,1869308,1.8983E+14,59860,1007945,0.5392
22/08/2016,RELIANCE,EQ,1012,1019.7,1007.2,1011.85,1527904,1.5475E+14,72620,844756,0.5529
23/08/2016,RELIANCE,EQ,1012,1015,1005,1010.45,1673328,1.69027E+14,53304,983692,0.5879
24/08/2016,RELIANCE,EQ,1011.7,1021.95,1011,1020.5,1993153,2.02729E+14,67902,1397697,0.7012
25/08/2016,RELIANCE,EQ,1021.2,1029,1009,1012.7,3419775,3.48107E+14,82485,2198395,0.6428
26/08/2016,RELIANCE,EQ,1017.9,1030.8,1014.6,1027.9,2203465,2.25815E+14,79842,1221216,0.5542
29/08/2016,RELIANCE,EQ,1027.25,1059.75,1026.1,1057.45,3701495,3.87213E+14,90569,1772992,0.479
30/08/2016,RELIANCE,EQ,1062,1068.5,1053,1066.4,4153522,4.41486E+14,118180,2695150,0.6489
31/08/2016,RELIANCE,EQ,1064.9,1074,1047,1060,5324960,5.66532E+14,210357,3748267,0.7039
01/09/2016,RELIANCE,EQ,1053,1072.75,1025.7,1029.2,9742454,1.02346E+15,193607,3773071,0.3873
02/09/2016,RELIANCE,EQ,1031.1,1032.55,1002.3,1013.35,6428814,6.51782E+14,133004,3431902,0.5338
06/09/2016,RELIANCE,EQ,1019.9,1025,1015,1019.9,2631091,2.68186E+14,73178,1244935,0.4732
07/09/2016,RELIANCE,EQ,1022,1027.05,1013.05,1017.65,2954995,3.01159E+14,87614,1549467,0.5244
08/09/2016,RELIANCE,EQ,1023.05,1035.95,1020.2,1033.4,2790196,2.87633E+14,90566,1624638,0.5823
09/09/2016,RELIANCE,EQ,1035,1049.9,1030,1044.55,3490441,3.63871E+14,69385,1393681,0.3993
12/09/2016,RELIANCE,EQ,1030.4,1056,1029.15,1046.5,7699800,8.0616E+14,101157,3561932,0.4626
14/09/2016,RELIANCE,EQ,1048,1059,1040.9,1044.75,4252754,4.46199E+14,95815,2122901,0.4992
15/09/2016,RELIANCE,EQ,1047,1070.2,1047,1065,7170885,7.56797E+14,64639,3435092,0.479
16/09/2016,RELIANCE,EQ,1067,1093.85,1059.1,1075.55,8988926,9.71071E+14,151282,5125328,0.5702
19/09/2016,RELIANCE,EQ,1072.55,1088,1071,1082.4,3812324,4.12098E+14,81518,2274111,0.5965
20/09/2016,RELIANCE,EQ,1084,1084.75,1069.05,1074.2,2635854,2.83652E+14,65326,1612838,0.6119
21/09/2016,RELIANCE,EQ,1074,1084.9,1069,1072.25,2501476,2.69036E+14,66182,1540167,0.6157
22/09/2016,RELIANCE,EQ,1083,1095.8,1079,1088.95,4288544,4.67525E+14,82688,2666890,0.6219
23/09/2016,RELIANCE,EQ,1089,1109.45,1089,1102.8,7105725,7.81831E+14,81712,4870535,0.6854
26/09/2016,RELIANCE,EQ,1103.4,1129.55,1100.25,1107.2,8734943,9.77122E+14,119368,4166235,0.477
27/09/2016,RELIANCE,EQ,1117,1125.95,1106.6,1110.5,4428693,4.9395E+14,99600,2419363,0.5463
28/09/2016,RELIANCE,EQ,1107.9,1108,1086.3,1090.65,5673488,6.19887E+14,123527,3869711,0.6821
29/09/2016,RELIANCE,EQ,1095,1110.75,1067.4,1072.45,4859746,5.27299E+14,96086,2515785,0.5177
30/09/2016,RELIANCE,EQ,1068,1094.55,1066.3,1083.7,2560105,2.77208E+14,97669,1458364,0.5697
03/10/2016,RELIANCE,EQ,1087,1107.95,1076.25,1090.7,4143109,4.52969E+14,108886,2777662,0.6704
04/10/2016,RELIANCE,EQ,1093.05,1108.3,1092,1096.35,2997544,3.299E+14,74385,1798026,0.5998
05/10/2016,RELIANCE,EQ,1104,1106.5,1085.8,1089.4,2466397,2.70123E+14,51226,1493361,0.6055
06/10/2016,RELIANCE,EQ,1092,1126.25,1092,1110.8,4825630,5.37648E+14,96062,2636451,0.5463
07/10/2016,RELIANCE,EQ,1114,1123.05,1106.5,1109,3492838,3.89145E+14,74933,2314405,0.6626
10/10/2016,RELIANCE,EQ,1114,1122,1094,1096.35,2640973,2.92022E+14,66148,1756054,0.6649
13/10/2016,RELIANCE,EQ,1089,1089.05,1052,1057.15,5014667,5.35428E+14,126457,3223106,0.6427
14/10/2016,RELIANCE,EQ,1063,1082,1061.65,1077.65,3489473,3.74532E+14,93233,1742763,0.4994
17/10/2016,RELIANCE,EQ,1080,1080.8,1058.75,1060.65,2246237,2.40022E+14,59134,1069777,0.4763
18/10/2016,RELIANCE,EQ,1066,1082.75,1062.05,1081.1,2531133,2.72529E+14,73109,1439506,0.5687
19/10/2016,RELIANCE,EQ,1084.45,1094.7,1081.4,1087.35,3902656,4.24889E+14,77327,2242617,0.5746
20/10/2016,RELIANCE,EQ,1093.95,1098,1084.05,1087.55,2314521,2.52266E+14,50757,1141733,0.4933
21/10/2016,RELIANCE,EQ,1097,1097,1058.4,1064.2,9968242,1.06565E+15,172822,5585752,0.5604
24/10/2016,RELIANCE,EQ,1070,1074,1060.65,1063.3,2403099,2.565E+14,58047,1464989,0.6096
25/10/2016,RELIANCE,EQ,1065,1065.25,1054.2,1060.85,1750711,1.85532E+14,69996,863955,0.4935
26/10/2016,RELIANCE,EQ,1056.05,1059.45,1052.1,1054.05,2502055,2.63884E+14,66935,1702307,0.6804
27/10/2016,RELIANCE,EQ,1051.1,1053.9,1043.4,1048.7,2935574,3.07851E+14,58825,1689252,0.5754
28/10/2016,RELIANCE,EQ,1050,1058,1043.8,1054.95,1857917,1.9556E+14,33745,844896,0.4548
30/10/2016,RELIANCE,EQ,1058.75,1058.75,1046.3,1051.2,362170,3.81202E+13,9214,125224,0.3458
01/11/2016,RELIANCE,EQ,1051.3,1055.95,1047.4,1051,2337011,2.45636E+14,74188,1567083,0.6706
02/11/2016,RELIANCE,EQ,1041,1042.85,1021,1023.75,1609225,1.65703E+14,62676,854648,0.5311
03/11/2016,RELIANCE,EQ,1023.85,1034.75,1020.6,1023.95,1671371,1.71813E+14,63170,940280,0.5626
04/11/2016,RELIANCE,EQ,1020.25,1026.9,1000,1005.55,2636911,2.66548E+14,71344,1383790,0.5248
07/11/2016,RELIANCE,EQ,1014,1016.55,999.05,1001.15,2172921,2.18379E+14,72315,1263004,0.5812
08/11/2016,RELIANCE,EQ,1005.7,1005.7,998.3,1003.5,3070346,3.07556E+14,71607,2139904,0.697
09/11/2016,RELIANCE,EQ,950,1009,930,1004.6,4946573,4.85468E+14,83043,2272901,0.4595
10/11/2016,RELIANCE,EQ,1018.6,1028.95,1007,1010.4,2231907,2.27218E+14,67470,1128033,0.5054
11/11/2016,RELIANCE,EQ,997.85,1017.5,995.1,1001.75,3377392,3.39003E+14,96461,1906464,0.5645
15/11/2016,RELIANCE,EQ,996.5,1000,979.55,985.4,3311592,3.27448E+14,95636,1881764,0.5682
16/11/2016,RELIANCE,EQ,995,996.8,980.7,986.55,3783226,3.7476E+14,79760,3035821,0.8024
17/11/2016,RELIANCE,EQ,986,998.15,974.4,977.75,2886635,2.84971E+14,78724,2017146,0.6988
18/11/2016,RELIANCE,EQ,985,992.7,982,987.5,4151928,4.10126E+14,123195,2929574,0.7056
21/11/2016,RELIANCE,EQ,987.55,993.55,983.2,991.5,3024712,2.99129E+14,89103,2172681,0.7183
22/11/2016,RELIANCE,EQ,997.7,1007.8,993.3,1001.45,4033660,4.03625E+14,100268,2679071,0.6642
23/11/2016,RELIANCE,EQ,1005,1010.5,999.55,1009,2996248,3.01229E+14,68315,2246046,0.7496
24/11/2016,RELIANCE,EQ,1005.55,1005.55,982.2,987.35,4323375,4.27899E+14,98362,2749446,0.6359
25/11/2016,RELIANCE,EQ,990,995.9,984.35,993.7,2389829,2.36542E+14,90829,1700942,0.7117
28/11/2016,RELIANCE,EQ,993,1000.6,984.1,986.65,1900161,1.8848E+14,85702,1267547,0.6671
29/11/2016,RELIANCE,EQ,989,1004.3,988.05,997.7,2259609,2.25939E+14,83165,1615394,0.7149
30/11/2016,RELIANCE,EQ,999.95,999.95,986.65,990.05,6308004,6.24595E+14,103344,4820747,0.7642
01/12/2016,RELIANCE,EQ,1000,1015,995,997.75,2886513,2.89965E+14,64770,818598,0.2836
02/12/2016,RELIANCE,EQ,995.9,1005,991.8,994.75,2853045,2.85187E+14,115352,1868329,0.6549
05/12/2016,RELIANCE,EQ,995,999.7,986.5,993.85,911410,9.0517E+13,33770,418584,0.4593
06/12/2016,RELIANCE,EQ,996,1006.55,994.6,1005.2,1537535,1.53846E+14,77584,1007905,0.6555
07/12/2016,RELIANCE,EQ,1004,1007.6,996.35,999.15,1127113,1.13027E+14,47622,666754,0.5916
08/12/2016,RELIANCE,EQ,1005.05,1021.8,1004.35,1020.05,2000230,2.03442E+14,63936,1242726,0.6213
09/12/2016,RELIANCE,EQ,1022,1031.85,1020.3,1028.95,1883333,1.93602E+14,61243,1178522,0.6258
12/12/2016,RELIANCE,EQ,1020.5,1041.7,1020.5,1027.2,2062700,2.13353E+14,72075,1225688,0.5942
13/12/2016,RELIANCE,EQ,1028,1041,1027.55,1039.8,2369453,2.45864E+14,84958,1821332,0.7687
14/12/2016,RELIANCE,EQ,1039.8,1064.45,1038.2,1059.5,5517829,5.831E+14,117128,3927832,0.7118
15/12/2016,RELIANCE,EQ,1052.4,1067.6,1048.65,1052.95,4418967,4.68105E+14,75838,2801638,0.634
16/12/2016,RELIANCE,EQ,1052,1062,1052,1057.15,3415537,3.6114E+14,77749,2550641,0.7468
19/12/2016,RELIANCE,EQ,1055,1066.95,1054.35,1062.55,3430950,3.64952E+14,55483,2065450,0.602
20/12/2016,RELIANCE,EQ,1054.7,1061,1053.15,1057.9,2671719,2.8284E+14,47616,1896610,0.7099
21/12/2016,RELIANCE,EQ,1060.1,1067.3,1057.2,1063.25,4655758,4.9403E+14,89738,3720215,0.7991
22/12/2016,RELIANCE,EQ,1058,1062.65,1050.95,1053.35,6604416,6.99085E+14,71577,4816707,0.7293
23/12/2016,RELIANCE,EQ,1052,1068.95,1052,1057.3,2346414,2.48699E+14,67543,1174874,0.5007
26/12/2016,RELIANCE,EQ,1054.35,1066,1044.65,1047.45,3502299,3.70013E+14,45499,2051673,0.5858
27/12/2016,RELIANCE,EQ,1047.85,1067.1,1047,1064.7,3987142,4.21216E+14,35254,2006497,0.5032
28/12/2016,RELIANCE,EQ,1067.9,1069.55,1047.1,1049.7,2202927,2.33046E+14,76376,1489420,0.6761
29/12/2016,RELIANCE,EQ,1050,1068.8,1049.5,1065.45,2005206,2.1233E+14,70952,1210453,0.6037
30/12/2016,RELIANCE,EQ,1064.8,1085,1063.1,1082.4,3591493,3.87707E+14,71421,2387799,0.6648
02/01/2017,RELIANCE,EQ,1084,1090,1072.35,1085.1,1622458,1.76302E+14,38903,881915,0.5436
03/01/2017,RELIANCE,EQ,1089.85,1097,1081.1,1089.4,1470751,1.60568E+14,31291,776985,0.5283
04/01/2017,RELIANCE,EQ,1092.9,1093,1064.3,1067.15,2375547,2.54751E+14,70540,1516724,0.6385
05/01/2017,RELIANCE,EQ,1071,1079.9,1068.75,1077.4,1996483,2.15045E+14,84058,1272212,0.6372
06/01/2017,RELIANCE,EQ,1074.2,1085,1073.1,1074.95,1793427,1.9347E+14,66643,1121595,0.6254
09/01/2017,RELIANCE,EQ,1077,1086,1071,1077.7,1195257,1.29017E+14,37309,717860,0.6006
10/01/2017,RELIANCE,EQ,1080,1094.4,1080,1089.85,2594400,2.82746E+14,76596,1854059,0.7146
11/01/2017,RELIANCE,EQ,1095,1095.7,1084,1086.05,2623211,2.85294E+14,58033,2028194,0.7732
12/01/2017,RELIANCE,EQ,1087,1090.35,1079.8,1083.3,999364,1.08394E+14,29486,499595,0.4999
13/01/2017,RELIANCE,EQ,1084.55,1097.5,1084.55,1090.4,1653669,1.80565E+14,52984,881588,0.5331
16/01/2017,RELIANCE,EQ,1089.95,1093.95,1073.95,1076.25,2746005,2.96125E+14,59289,1898030,0.6912
17/01/2017,RELIANCE,EQ,1065,1068,1038.5,1041.25,8968290,9.40983E+14,172984,5407424,0.6029
18/01/2017,RELIANCE,EQ,1042.6,1048,1028.75,1032.55,3627071,3.75937E+14,155581,2321652,0.6401
19/01/2017,RELIANCE,EQ,1035.15,1045.3,1031,1033.7,3493728,3.62341E+14,117616,2467726,0.7063
20/01/2017,RELIANCE,EQ,1033.95,1037.45,1023.9,1025.8,2008082,2.06717E+14,75554,1194058,0.5946
23/01/2017,RELIANCE,EQ,1021.8,1031,1012.8,1015.9,3133533,3.19424E+14,98745,2089020,0.6667
24/01/2017,RELIANCE,EQ,1017,1028.8,1017,1027.3,2153091,2.20503E+14,67115,1431871,0.665
25/01/2017,RELIANCE,EQ,1032,1032.7,1016.15,1017.3,5453230,5.56288E+14,161600,3923084,0.7194
27/01/2017,RELIANCE,EQ,1020.25,1028.9,1019,1025.1,4997239,5.11926E+14,109980,3544461,0.7093
30/01/2017,RELIANCE,EQ,1024.95,1046.45,1024.8,1044.8,3583756,3.72123E+14,88109,2667553,0.7443
31/01/2017,RELIANCE,EQ,1046.85,1053.8,1040.3,1045.2,3457365,3.61703E+14,95062,2634632,0.762
01/02/2017,RELIANCE,EQ,1046.1,1050.9,1035.2,1049.65,2585798,2.70181E+14,83931,1755572,0.6789
02/02/2017,RELIANCE,EQ,1050,1050.8,1038.25,1043.5,2079908,2.16773E+14,64859,1469840,0.7067
03/02/2017,RELIANCE,EQ,1046,1050.45,1030.1,1033.65,3021751,3.13729E+14,48459,2477077,0.8197
06/02/2017,RELIANCE,EQ,1037,1044.9,1032.05,1041.65,2283982,2.37126E+14,60273,1512364,0.6622
07/02/2017,RELIANCE,EQ,1042,1042.35,1027.2,1030.9,2264245,2.33654E+14,67846,1351517,0.5969
08/02/2017,RELIANCE,EQ,1030.9,1038.25,1022,1025.15,3710094,3.81287E+14,96353,2786342,0.751
09/02/2017,RELIANCE,EQ,1028,1034,1026.8,1032.75,2254216,2.32316E+14,97836,1637861,0.7266
10/02/2017,RELIANCE,EQ,1035,1035.55,1025.55,1030.15,2861531,2.94992E+14,81923,2366578,0.827
13/02/2017,RELIANCE,EQ,1033,1034,1022,1029.85,1957988,2.00998E+14,53352,1315916,0.6721
14/02/2017,RELIANCE,EQ,1035,1052.9,1029.9,1049.8,4170414,4.36811E+14,108276,2878955,0.6903
15/02/2017,RELIANCE,EQ,1052.9,1057.5,1045.25,1051.3,3482845,3.66722E+14,73263,2400194,0.6891
16/02/2017,RELIANCE,EQ,1052.55,1069.45,1052.55,1067.5,4492847,4.77392E+14,54707,2936392,0.6536
17/02/2017,RELIANCE,EQ,1066.5,1078.2,1058.45,1075.5,3393856,3.63337E+14,72587,2370822,0.6986
20/02/2017,RELIANCE,EQ,1070.55,1078.85,1066.5,1075.4,2663127,2.86181E+14,46942,1784092,0.6699
21/02/2017,RELIANCE,EQ,1075.2,1090.95,1073.05,1088.2,3242790,3.51785E+14,78020,1715528,0.529
22/02/2017,RELIANCE,EQ,1093,1211.65,1092,1207.5,29103926,3.42792E+15,529232,10949059,0.3762
23/02/2017,RELIANCE,EQ,1213.6,1222,1179.35,1182.75,14229234,1.7023E+15,325600,6195579,0.4354
27/02/2017,RELIANCE,EQ,1190.5,1256.8,1190.35,1238.9,19068911,2.36834E+15,248086,8149162,0.4274
28/02/2017,RELIANCE,EQ,1232,1248,1228.5,1238.05,8254531,1.02412E+15,132662,4383833,0.5311
01/03/2017,RELIANCE,EQ,1240.1,1244.4,1230,1234.5,5574153,6.90238E+14,86071,3829123,0.6869
02/03/2017,RELIANCE,EQ,1237.9,1254.7,1227.05,1236.75,4129033,5.12416E+14,114912,2267277,0.5491
03/03/2017,RELIANCE,EQ,1241.55,1287.8,1241.55,1258.55,19270851,2.44564E+15,218969,8796175,0.4564
06/03/2017,RELIANCE,EQ,1269,1312,1265.25,1305.35,15252154,1.98032E+15,271304,7693280,0.5044
07/03/2017,RELIANCE,EQ,1318.85,1327,1296.15,1304.95,9616850,1.25905E+15,187234,4262649,0.4432
08/03/2017,RELIANCE,EQ,1307.7,1307.7,1286.1,1291.2,9906103,1.28257E+15,117724,5532704,0.5585
09/03/2017,RELIANCE,EQ,1290,1298,1281.5,1286.75,7107670,9.15087E+14,91156,3491139,0.4912
10/03/2017,RELIANCE,EQ,1290.25,1296,1261.2,1281.65,5665568,7.26467E+14,82236,2917379,0.5149
14/03/2017,RELIANCE,EQ,1318.75,1319,1285.25,1289.5,6346620,8.24479E+14,148050,3687454,0.581
15/03/2017,RELIANCE,EQ,1291.05,1316.3,1290.4,1304.95,5510658,7.20186E+14,118169,3101824,0.5629
16/03/2017,RELIANCE,EQ,1310,1310.4,1293.6,1297.65,3639964,4.73282E+14,101204,2180552,0.5991
17/03/2017,RELIANCE,EQ,1308,1319.95,1298.05,1300.7,5195076,6.76812E+14,103713,3520073,0.6776
20/03/2017,RELIANCE,EQ,1306,1306.25,1278.35,1280.8,2941714,3.78846E+14,85225,2067131,0.7027
21/03/2017,RELIANCE,EQ,1282.2,1283.9,1259.3,1263.8,5165107,6.56079E+14,97439,3464341,0.6707
22/03/2017,RELIANCE,EQ,1252,1265.9,1246.55,1259.7,4638338,5.8308E+14,123911,2456891,0.5297
23/03/2017,RELIANCE,EQ,1263.15,1277.55,1258,1273.3,2699090,3.42622E+14,100190,1514419,0.5611
24/03/2017,RELIANCE,EQ,1274.1,1292,1268.45,1286.75,3721911,4.77308E+14,122493,2349994,0.6314
27/03/2017,RELIANCE,EQ,1271.1,1278.75,1247.2,1251.1,7418122,9.33374E+14,178024,4098344,0.5525
28/03/2017,RELIANCE,EQ,1258,1264,1242.1,1245.75,4961934,6.20098E+14,100601,3029496,0.6105
29/03/2017,RELIANCE,EQ,1251.7,1260,1233.35,1256.65,4325787,5.39212E+14,119423,2173596,0.5025
30/03/2017,RELIANCE,EQ,1255,1274.75,1253,1270.65,6368859,8.07511E+14,113795,4612464,0.7242
31/03/2017,RELIANCE,EQ,1266,1337.65,1266,1320.9,10375519,1.36029E+15,209261,4371626,0.4213
03/04/2017,RELIANCE,EQ,1342,1380.5,1337.05,1374.65,10260327,1.40141E+15,167021,4815428,0.4693
05/04/2017,RELIANCE,EQ,1395.2,1418,1380.1,1415,9217360,1.29104E+15,188615,4343888,0.4713
06/04/2017,RELIANCE,EQ,1409,1448.9,1402.2,1438.5,11571075,1.6538E+15,193297,5364090,0.4636
07/04/2017,RELIANCE,EQ,1421.3,1434,1402.55,1406.6,7286151,1.03432E+15,172166,3594186,0.4933
10/04/2017,RELIANCE,EQ,1410,1424.9,1377.3,1381.35,7033141,9.82509E+14,146691,3998689,0.5685
11/04/2017,RELIANCE,EQ,1387.85,1400.45,1370.1,1372.35,7371727,1.01944E+15,150329,4362093,0.5917
12/04/2017,RELIANCE,EQ,1382.8,1386.45,1351.15,1354,6274215,8.55626E+14,162585,3238000,0.5161
13/04/2017,RELIANCE,EQ,1354,1373.4,1347.35,1364.8,2906188,3.96908E+14,68868,1141564,0.3928
17/04/2017,RELIANCE,EQ,1365,1395.55,1365,1391.85,2705854,3.73504E+14,56746,977288,0.3612
18/04/2017,RELIANCE,EQ,1399.95,1410,1367,1370.2,3661083,5.1016E+14,88267,1142150,0.312
19/04/2017,RELIANCE,EQ,1369,1382.55,1357.55,1368.8,2645292,3.62066E+14,80500,1199472,0.4534
20/04/2017,RELIANCE,EQ,1379,1386.8,1364.1,1369.55,1918612,2.63192E+14,55149,736770,0.384
21/04/2017,RELIANCE,EQ,1380.5,1421,1378.55,1402.5,6910277,9.70548E+14,137920,2371273,0.3432
24/04/2017,RELIANCE,EQ,1409.05,1435,1400.2,1417.4,5831731,8.27369E+14,183083,2146777,0.3681
25/04/2017,RELIANCE,EQ,1460,1467.75,1426.1,1432.8,8403704,1.21257E+15,176682,3213592,0.3824
26/04/2017,RELIANCE,EQ,1435,1440.05,1402.6,1416.45,3831775,5.44667E+14,108141,1977500,0.5161
27/04/2017,RELIANCE,EQ,1417,1424.15,1402.2,1409.5,2873655,4.04737E+14,67915,1530304,0.5325
28/04/2017,RELIANCE,EQ,1409.75,1420.3,1391,1395.2,2708404,3.80205E+14,65970,1109279,0.4096
02/05/2017,RELIANCE,EQ,1402,1402,1366.3,1370.55,4249684,5.84677E+14,98491,2414317,0.5681
03/05/2017,RELIANCE,EQ,1376.9,1380.75,1365,1370.1,2171549,2.97797E+14,51100,1091961,0.5028
04/05/2017,RELIANCE,EQ,1375,1379.6,1354.05,1357.95,3283811,4.48014E+14,101401,1986534,0.6049
05/05/2017,RELIANCE,EQ,1361.6,1367.35,1325,1328.25,3565543,4.79101E+14,81287,1874915,0.5258
08/05/2017,RELIANCE,EQ,1330,1339.5,1318.35,1321.4,3672585,4.87718E+14,64261,2378259,0.6476
09/05/2017,RELIANCE,EQ,1324,1333.65,1320.25,1330.35,4824511,6.41406E+14,73661,3697634,0.7664
10/05/2017,RELIANCE,EQ,1334.8,1363.6,1330.65,1359.1,5235932,7.0826E+14,127713,2966210,0.5665
11/05/2017,RELIANCE,EQ,1364.1,1369.75,1351.65,1359.55,3150756,4.28817E+14,81000,1801503,0.5718
12/05/2017,RELIANCE,EQ,1360.05,1364,1344.05,1350.45,1719729,2.32424E+14,45354,884077,0.5141
15/05/2017,RELIANCE,EQ,1356.4,1356.4,1333.5,1344.1,1540213,2.07038E+14,75812,802733,0.5212
16/05/2017,RELIANCE,EQ,1346.05,1376.9,1341,1356.3,2892947,3.93612E+14,79767,1238129,0.428
17/05/2017,RELIANCE,EQ,1353,1365.95,1347.75,1353.1,2250304,3.04726E+14,56277,1225837,0.5447
18/05/2017,RELIANCE,EQ,1340.25,1350,1324.1,1327.35,2237916,2.99018E+14,84723,1339478,0.5985
19/05/2017,RELIANCE,EQ,1333,1335.7,1310,1318.85,2928883,3.87194E+14,115988,1444387,0.4932
22/05/2017,RELIANCE,EQ,1326.5,1333.6,1315.2,1324.15,2011859,2.66132E+14,89828,1123947,0.5587
23/05/2017,RELIANCE,EQ,1325.7,1329.85,1302,1305.55,2108223,2.76925E+14,81667,1172410,0.5561
24/05/2017,RELIANCE,EQ,1307.5,1313.7,1295.1,1297.7,3274804,4.26612E+14,78535,1782580,0.5443
25/05/2017,RELIANCE,EQ,1300,1312.4,1296.45,1302.45,5925335,7.72184E+14,114553,4678965,0.7897
26/05/2017,RELIANCE,EQ,1303.95,1344.4,1300,1337.3,4898639,6.4671E+14,111248,2843822,0.5805
29/05/2017,RELIANCE,EQ,1337,1365.45,1335.6,1356.9,5491170,7.42827E+14,88604,2590759,0.4718
30/05/2017,RELIANCE,EQ,1355.9,1364.7,1348.5,1359.35,2207727,2.99643E+14,71958,1133031,0.5132
31/05/2017,RELIANCE,EQ,1367,1367.95,1335.8,1340.7,3754099,5.05555E+14,153444,2447584,0.652
01/06/2017,RELIANCE,EQ,1332.7,1340,1323,1328.25,2179328,2.897E+14,79314,1229535,0.5642
02/06/2017,RELIANCE,EQ,1335,1338.7,1317,1324.75,2627565,3.48491E+14,92530,1625375,0.6186
05/06/2017,RELIANCE,EQ,1326.25,1341,1315.85,1329.35,2476706,3.29066E+14,77234,1452622,0.5865
06/06/2017,RELIANCE,EQ,1333.95,1333.95,1311,1312.8,2192356,2.89427E+14,61140,1301049,0.5934
07/06/2017,RELIANCE,EQ,1311.2,1342,1309,1339,2559954,3.39972E+14,102403,1465014,0.5723
08/06/2017,RELIANCE,EQ,1340,1344.8,1328.05,1331.7,1806521,2.40688E+14,61841,1063436,0.5887
09/06/2017,RELIANCE,EQ,1345.1,1352.95,1331,1335.7,3162802,4.24109E+14,78984,1333930,0.4218
12/06/2017,RELIANCE,EQ,1326.55,1329.75,1317,1319.45,1927513,2.54637E+14,44210,1194367,0.6196
13/06/2017,RELIANCE,EQ,1320.6,1327,1311,1314.35,1377291,1.81647E+14,63864,679324,0.4932
14/06/2017,RELIANCE,EQ,1315.9,1360,1315.9,1357.5,12101027,1.6313E+15,139964,7232727,0.5977
15/06/2017,RELIANCE,EQ,1360,1395,1359.1,1383.95,6466804,8.92103E+14,122808,2913028,0.4505
16/06/2017,RELIANCE,EQ,1389.1,1395.8,1369.3,1388.8,7477157,1.03542E+15,126947,3372282,0.451
19/06/2017,RELIANCE,EQ,1390.2,1415.8,1390.2,1409.25,3482912,4.90876E+14,97727,1288969,0.3701
20/06/2017,RELIANCE,EQ,1409,1422.1,1407.45,1412.35,2318399,3.27948E+14,54658,1142097,0.4926
21/06/2017,RELIANCE,EQ,1407.8,1428,1404.25,1422,4569943,6.48276E+14,72533,2979165,0.6519
22/06/2017,RELIANCE,EQ,1429.45,1445.4,1427.7,1432.65,5055942,7.2711E+14,67464,2293076,0.4535
23/06/2017,RELIANCE,EQ,1436,1442,1430.6,1435.85,7118832,1.02349E+15,84739,4671640,0.6562
27/06/2017,RELIANCE,EQ,1432,1443,1425,1437.15,7449878,1.06805E+15,95862,4517542,0.6064
28/06/2017,RELIANCE,EQ,1439.95,1439.95,1395.55,1398.5,3558538,5.0125E+14,96283,1761401,0.495
29/06/2017,RELIANCE,EQ,1400,1410,1390.1,1392.7,2948322,4.12093E+14,73181,1023958,0.3473
30/06/2017,RELIANCE,EQ,1392,1392.4,1375.05,1380,1786211,2.46796E+14,57115,797965,0.4467
03/07/2017,RELIANCE,EQ,1388.2,1394.7,1371,1381.05,2101886,2.90467E+14,58487,909257,0.4326
04/07/2017,RELIANCE,EQ,1390,1427.1,1389,1421.95,4301200,6.071E+14,79094,1269909,0.2952
05/07/2017,RELIANCE,EQ,1429.45,1447.45,1424,1442.65,6219522,8.96016E+14,67692,2253529,0.3623
06/07/2017,RELIANCE,EQ,1448.7,1450,1438,1442.55,3106517,4.48644E+14,51171,1446377,0.4656
07/07/2017,RELIANCE,EQ,1443,1497.75,1440,1491.15,8193635,1.20247E+15,118579,2850308,0.3479
10/07/2017,RELIANCE,EQ,1530,1550,1489.1,1492.85,815433,1.21921E+14,9771,524406,0.6431
11/07/2017,RELIANCE,EQ,1501,1504.4,1487,1494.35,4799229,7.17522E+14,58533,2178682,0.454
12/07/2017,RELIANCE,EQ,1499.4,1525,1497.5,1511.1,3909797,5.91279E+14,130937,1618467,0.414
13/07/2017,RELIANCE,EQ,1508.75,1525,1506.15,1522.1,5259759,7.97561E+14,80445,2425730,0.4612
14/07/2017,RELIANCE,EQ,1520,1536,1515.55,1533.75,4693011,7.16921E+14,60570,1855009,0.3953
17/07/2017,RELIANCE,EQ,1537,1559.6,1537,1551.75,4285809,6.64611E+14,58737,2295970,0.5357
18/07/2017,RELIANCE,EQ,1546.8,1551.8,1511,1519.9,4489412,6.85309E+14,91217,2516460,0.5605
19/07/2017,RELIANCE,EQ,1512.6,1538,1512.6,1532.95,2695041,4.11672E+14,77682,1515379,0.5623
20/07/2017,RELIANCE,EQ,1539.75,1550,1523.7,1528.9,3114686,4.78248E+14,71431,1606391,0.5157
21/07/2017,RELIANCE,EQ,1550,1591.7,1544.95,1585,22205112,3.49082E+15,427790,4293169,0.1933
24/07/2017,RELIANCE,EQ,1600,1624.9,1585,1615.25,9927229,1.60188E+15,192058,3831194,0.3859
25/07/2017,RELIANCE,EQ,1624.7,1624.95,1597.6,1602.15,4586079,7.38471E+14,110309,2144225,0.4676
26/07/2017,RELIANCE,EQ,1604.2,1629.9,1601.1,1622.75,5018389,8.13338E+14,126847,2015577,0.4016
